fact_idx,fact,top_cos,top_trans_fact,supported,halluc_type,top_nli
0,The patient's name is Wayne.,1.0,The patient's name is Wayne.,1,,entailment
1,The patient has a non-healing wound on his right foot.,0.9446,The patient's right foot x-ray shows no evidence of osteomyelitis.,0,fabrication,neutral
2,The wound is approximately 1-2 inches in diameter.,0.9427,The patient has a 1 by 2 inch circular wound on the dorsal aspect of the lateral right foot.,1,,entailment
3,The wound is located on the dorsal aspect of the lateral right foot.,0.9658,The patient has a 1 by 2 inch circular wound on the dorsal aspect of the lateral right foot.,1,,entailment
4,The wound is proximal to the right fifth MTP joint.,0.9916,The wound is just proximal to the right fifth metatarsophalangeal (MTP) joint.,1,,entailment
5,The wound has been present for 2-3 weeks.,0.9774,The patient has had the wound for a couple of weeks.,1,,entailment
6,The patient denies any trauma to the foot.,0.9118,The patient's right foot x-ray shows no evidence of osteomyelitis.,0,fabrication,neutral
7,The wound is painless.,0.9427,The patient does not feel pain in the wound.,0,fabrication,neutral
8,The patient has a history of diabetes.,0.9713,The patient has diabetes.,1,,entailment
9,The patient's HbA1c is 8%.,0.9516,The patient's last HbA1c was a little over 8.,1,,entailment
10,The patient has not had any recent issues with his diabetes management.,0.9365,The patient has diabetes.,0,fabrication,neutral
11,The patient used to see a podiatrist.,1.0,The patient used to see a podiatrist.,1,,entailment
12,The patient's podiatrist moved.,0.917,The patient used to see a podiatrist.,0,fabrication,neutral
13,The patient has not been able to find another podiatrist.,0.9544,The patient has not seen a podiatrist for a couple of years.,1,,entailment
14,The patient denies fever.,0.9564,The patient has no fever.,1,,entailment
15,The patient denies chills.,0.9542,The patient has no chills.,1,,entailment
16,The patient denies drainage from the wound.,0.9745,The patient has no drainage from the wound.,1,,entailment
17,The patient denies odor from the wound.,0.9561,The wound has no odor.,1,,entailment
18,The patient's temperature is 98.1°F.,0.9959,The patient's temperature is 98.1.,1,,entailment
19,The patient's heart rate is 72.,1.0,The patient's heart rate is 72.,1,,entailment
20,The patient's respirations are 16.,1.0,The patient's respirations are 16.,1,,entailment
21,The patient's blood pressure is 110/65.,0.9876,The patient's blood pressure is 110 over 65.,1,,entailment
22,There is a 1x2 inch circular wound on the dorsal aspect of the lateral right foot.,0.9928,The patient has a 1 by 2 inch circular wound on the dorsal aspect of the lateral right foot.,1,,entailment
23,The wound has yellow slough present.,0.9974,The wound has some yellow slough present.,1,,entailment
24,The wound has minimal granulation tissue.,1.0,The wound has minimal granulation tissue.,1,,entailment
25,There is no surrounding erythema or cellulitis.,0.9804,The wound has no surrounding erythema or cellulitis.,1,,entailment
26,There is no fluid collection.,0.94,The patient has no drainage from the wound.,1,,entailment
27,There is no necrosis.,0.9637,The wound has no necrosis.,1,,entailment
28,The wound does not have an odor.,0.993,The wound has no odor.,1,,entailment
