fact_idx,fact,top_cos,top_trans_fact,supported,halluc_type,top_nli
0,The patient's name is Stephanie Morales.,1.0,The patient's name is Stephanie Morales.,1,,entailment
1,The patient is a 36-year-old female.,0.9873,The patient is 36 years old.,1,,entailment
2,The patient presents with a complaint of ankle pain.,0.9773,The patient has ankle pain.,1,,entailment
3,The patient has a history of diabetes.,1.0,The patient has a history of diabetes.,1,,entailment
4,The patient has a history of high blood pressure.,1.0,The patient has a history of high blood pressure.,1,,entailment
5,The patient's ankle pain began two days ago.,0.9621,The patient has ankle pain.,1,,entailment
6,The patient's ankle pain started after slipping and twisting her left ankle.,0.9365,The patient has difficulty walking due to the ankle pain.,0,fabrication,neutral
7,The patient slipped and twisted her ankle on the outside of her hip.,0.9686,The patient's ankle twisted underneath her on the outside.,1,,entailment
8,The patient was walking on ice and snow when she slipped and twisted her ankle.,0.9478,The patient slipped and fell on ice two days ago.,0,fabrication,neutral
9,The patient fell after slipping and twisting her ankle.,0.9408,The patient slipped and fell on ice two days ago.,0,fabrication,neutral
10,The patient was unable to walk due to significant pain and swelling.,0.9534,The patient has difficulty walking due to the ankle pain.,1,,entailment
11,The patient has tried ibuprofen for pain and swelling.,0.9781,The patient has tried ibuprofen for pain.,1,,entailment
12,The patient has tried ice for pain and swelling.,0.9858,The patient has tried ice for pain.,1,,entailment
13,The patient has tried elevation for pain and swelling.,0.9849,The patient has tried elevation for pain.,1,,entailment
14,"The patient has only experienced minimal relief from ibuprofen, ice, and elevation.",0.9752,"The ibuprofen, ice, and elevation have helped the pain a little.",1,,entailment
15,The patient is currently taking metformin.,0.9704,The patient takes metformin.,1,,entailment
16,The metformin is prescribed for diabetes management.,0.9632,The patient takes metformin.,1,,entailment
17,The patient is currently taking norvasc.,0.9549,The doctor prescribed norvasc.,1,,entailment
18,The norvasc is prescribed for high blood pressure management.,0.9845,Norvasc is taken for high blood pressure.,1,,entailment
19,The patient needs a refill on her norvasc.,0.9976,The patient needs a refill on norvasc.,1,,entailment
20,The patient's blood sugars have been stable.,1.0,The patient's blood sugars have been stable.,1,,entailment
21,The patient manages her diabetes through diet.,0.9974,The patient manages her diabetes with diet.,1,,entailment
22,The patient manages her diabetes through regular sugar checks.,0.9736,The patient checks her blood sugars regularly.,1,,entailment
23,The patient has an upcoming appointment for an eye exam.,0.9482,The patient has an appointment with an ophthalmologist in the next couple of weeks.,1,,entailment
24,The patient's hemoglobin A1c was 6.8 in the past.,0.9837,The patient's hemoglobin A1c is 6.8.,1,,entailment
25,The patient denies pain or discomfort in her calf.,0.9665,The patient does not have pain in her calf.,1,,entailment
26,The patient denies pain or discomfort in her lower leg.,0.9629,The patient does not have pain in her lower leg.,1,,entailment
27,The patient denies pain or discomfort in her knee.,0.9578,The patient does not have pain in her knee.,1,,entailment
28,The patient's ankle pain is localized to the outside of her ankle.,0.9493,The patient does not have pain above her ankle.,0,fabrication,neutral
29,The patient's blood pressure is 120/70.,1.0,The patient's blood pressure is 120/70.,1,,entailment
30,The patient's neck exam is normal.,0.966,The patient's neck exam is fine.,1,,entailment
31,The patient's neck exam shows no bruits.,0.9331,The patient's neck exam is fine.,0,fabrication,neutral
32,The patient's lungs are clear.,1.0,The patient's lungs are clear.,1,,entailment
33,The patient's heart exam is normal.,1.0,The patient's heart exam is normal.,1,,entailment
34,The patient has a 2/6 systolic ejection murmur.,1.0,The patient has a 2/6 systolic ejection murmur.,1,,entailment
35,The patient's 2/6 systolic ejection murmur is unchanged from previous exams.,0.9777,The patient has a 2/6 systolic ejection murmur.,1,,entailment
36,The patient's belly exam is normal.,0.982,The patient's belly exam is good.,1,,entailment
