fact_idx,section,fact,uncertainty,match_sent_idx,sentence_text,precision,matched_by,clean_match,entity_score,entity_effective,name_overlap,number_overlap,salient_precision,lemma_precision,lcs_precision,neg_match,score
0,subjective,The patient presents with a history of headaches.,0.0033,1.0,"The patient presents with a history of headaches for years, starting in her teenage years, initially associated with menstrual periods, but becoming more frequent and severe over time.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
1,subjective,The patient's headaches started in her teenage years.,0.1881,1.0,"The patient presents with a history of headaches for years, starting in her teenage years, initially associated with menstrual periods, but becoming more frequent and severe over time.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
2,subjective,The patient's headaches were initially associated with menstrual periods.,0.0073,1.0,"The patient presents with a history of headaches for years, starting in her teenage years, initially associated with menstrual periods, but becoming more frequent and severe over time.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
3,subjective,The patient's headaches have become more frequent over time.,0.0112,1.0,"The patient presents with a history of headaches for years, starting in her teenage years, initially associated with menstrual periods, but becoming more frequent and severe over time.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
4,subjective,The patient's headaches have become more severe over time.,0.0186,1.0,"The patient presents with a history of headaches for years, starting in her teenage years, initially associated with menstrual periods, but becoming more frequent and severe over time.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
5,subjective,The patient experiences a pulsing sensation behind her right eye.,0.0508,2.0,"She reports a pulsing sensation behind her right eye, particularly after exercise, and also experiences ringing in her ears and blurred vision, particularly on the side.",0.212,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.212
6,subjective,The pulsing sensation occurs particularly after exercise.,0.9986,2.0,"She reports a pulsing sensation behind her right eye, particularly after exercise, and also experiences ringing in her ears and blurred vision, particularly on the side.",0.194,lcs,True,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.194
7,subjective,The patient experiences ringing in her ears.,0.0127,2.0,"She reports a pulsing sensation behind her right eye, particularly after exercise, and also experiences ringing in her ears and blurred vision, particularly on the side.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
8,subjective,The patient experiences blurred vision.,0.0098,2.0,"She reports a pulsing sensation behind her right eye, particularly after exercise, and also experiences ringing in her ears and blurred vision, particularly on the side.",0.93,entity,True,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.93
9,subjective,The blurred vision occurs particularly on one side.,0.4415,2.0,"She reports a pulsing sensation behind her right eye, particularly after exercise, and also experiences ringing in her ears and blurred vision, particularly on the side.",0.93,entity,True,1.0,0.75,0.0,0.0,0.0,0.75,0.75,1.0,0.93
10,subjective,The patient denied numbness in her hands.,0.1224,3.0,"The patient denies numbness or tingling in her hands, feet, or face.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
11,subjective,The patient denied numbness in her feet.,0.1684,3.0,"The patient denies numbness or tingling in her hands, feet, or face.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
12,subjective,The patient denied numbness in her face.,0.3422,3.0,"The patient denies numbness or tingling in her hands, feet, or face.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
13,subjective,The patient denied tingling in her hands.,0.1227,3.0,"The patient denies numbness or tingling in her hands, feet, or face.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
14,subjective,The patient denied tingling in her feet.,0.1591,3.0,"The patient denies numbness or tingling in her hands, feet, or face.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
15,subjective,The patient denied tingling in her face.,0.3453,3.0,"The patient denies numbness or tingling in her hands, feet, or face.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
16,subjective,The patient is a runner.,0.8884,4.0,She is a runner and uses Asics shoes.,0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
17,subjective,The patient uses Asics shoes.,0.7804,4.0,She is a runner and uses Asics shoes.,0.9,name,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9
18,subjective,The patient has a history of headaches.,0.0109,1.0,"The patient presents with a history of headaches for years, starting in her teenage years, initially associated with menstrual periods, but becoming more frequent and severe over time.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
19,subjective,The patient has no other relevant medical conditions.,0.7812,6.0,"The patient has a history of headaches, but no other relevant medical conditions or allergies are mentioned.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
20,subjective,The patient has no mentioned allergies.,0.9947,6.0,"The patient has a history of headaches, but no other relevant medical conditions or allergies are mentioned.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,0.5,0.5,1.0,0.93
21,subjective,The patient reports headaches.,0.0065,1.0,"The patient presents with a history of headaches for years, starting in her teenage years, initially associated with menstrual periods, but becoming more frequent and severe over time.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
22,subjective,The patient reports ringing in her ears.,0.1138,2.0,"She reports a pulsing sensation behind her right eye, particularly after exercise, and also experiences ringing in her ears and blurred vision, particularly on the side.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
23,subjective,The patient reports blurred vision.,0.0095,2.0,"She reports a pulsing sensation behind her right eye, particularly after exercise, and also experiences ringing in her ears and blurred vision, particularly on the side.",0.93,entity,True,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.93
24,objective,The patient's blood pressure is normal.,0.4461,12.0,"Vital signs: The patient's blood pressure is normal, but not specified.",0.13,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13
25,objective,The patient's heart exam is normal.,0.1227,16.0,"The neurological exam is normal, with intact cranial nerves one through twelve, including normal cranial reflexes.",0.14,lcs,True,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.14
26,objective,The patient's heart exam shows no murmurs.,0.1179,14.0,"The patient's heart exam is normal, with no murmurs, rubs, or gallops.",0.17,lcs,True,0.0,0.0,0.0,0.0,0.0,0.667,0.667,1.0,0.17
27,objective,The patient's heart exam shows no rubs.,0.1242,14.0,"The patient's heart exam is normal, with no murmurs, rubs, or gallops.",0.17,lcs,True,0.0,0.0,0.0,0.0,0.0,0.667,0.667,1.0,0.17
28,objective,The patient's heart exam shows no gallops.,0.1247,14.0,"The patient's heart exam is normal, with no murmurs, rubs, or gallops.",0.17,lcs,True,0.0,0.0,0.0,0.0,0.0,0.667,0.667,1.0,0.17
29,objective,The funduscopic exam shows papilledema.,0.0181,15.0,"The funduscopic exam shows papilledema, indicating swelling behind the eye.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
30,objective,Papilledema indicates swelling behind the eye.,0.1148,15.0,"The funduscopic exam shows papilledema, indicating swelling behind the eye.",0.93,entity,True,0.85,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0.93
31,objective,The neurological exam is normal.,0.1371,16.0,"The neurological exam is normal, with intact cranial nerves one through twelve, including normal cranial reflexes.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
32,objective,The patient's cranial nerves are intact.,0.0075,16.0,"The neurological exam is normal, with intact cranial nerves one through twelve, including normal cranial reflexes.",0.2,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,0.667,1.0,0.2
33,objective,The patient's cranial nerves one through twelve are normal.,0.127,16.0,"The neurological exam is normal, with intact cranial nerves one through twelve, including normal cranial reflexes.",0.68,medical_token,True,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.68
34,objective,The patient's cranial reflexes are normal.,0.1172,16.0,"The neurological exam is normal, with intact cranial nerves one through twelve, including normal cranial reflexes.",0.2,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,0.667,1.0,0.2
35,objective,The musculoskeletal exam is normal.,0.3471,17.0,"The musculoskeletal exam is normal, with a normal gait.",0.23,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23
36,objective,The patient's gait is normal.,0.0193,17.0,"The musculoskeletal exam is normal, with a normal gait.",0.185,lcs,True,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.185
37,assessment,The patient has symptoms concerning for idiopathic intracranial hypertension.,0.0046,21.0,"The patient's symptoms are concerning for idiopathic intracranial hypertension, a condition with increased pressure in the brain without a known cause, characterized by headaches, worsening with activity, ringing in the ears, and changes in vision.",0.93,entity,True,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.93
38,assessment,Idiopathic intracranial hypertension is a condition with increased pressure in the brain.,0.0037,21.0,"The patient's symptoms are concerning for idiopathic intracranial hypertension, a condition with increased pressure in the brain without a known cause, characterized by headaches, worsening with activity, ringing in the ears, and changes in vision.",0.93,entity,True,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.93
