fact_idx,fact,top_cos,top_trans_fact,supported,halluc_type,top_nli
0,The patient is a 45-year-old male.,1.0,The patient is a 45-year-old male.,1,,entailment
1,The patient presents with an ankle injury.,0.9826,The patient has an ankle injury.,1,,entailment
2,The ankle injury was sustained while playing basketball.,0.941,The patient has an ankle injury.,0,fabrication,neutral
3,The patient landed awkwardly and twisted his ankle.,0.9625,"The patient went up for a shot and landed awkwardly, rolling and twisting his ankle.",1,,entailment
4,The patient's ankle is swollen.,1.0,The patient's ankle is swollen.,1,,entailment
5,The patient's ankle is tender on the outside.,0.9726,The patient has exquisite tenderness on the outside of his ankle.,1,,entailment
6,The patient has trouble walking.,0.9877,The patient has been having trouble walking.,1,,entailment
7,The patient feels his ankle is unstable.,0.9685,The patient's ankle does not feel stable.,1,,entailment
8,The patient works out regularly.,0.9313,The patient recently got back into working out.,0,fabrication,neutral
9,The patient does not want to disrupt his routine.,0.9755,The patient does not want to disrupt his workout routine.,1,,entailment
10,The patient's son is 10 years old.,0.9478,The patient is a 45-year-old male.,0,fabrication,neutral
11,The patient's son enjoys playing basketball.,0.8997,The patient was playing basketball with Sean when the injury occurred.,0,fabrication,neutral
12,The patient's ankle is swollen on physical exam.,0.9874,The patient's ankle is swollen.,1,,entailment
13,The patient's ankle has exquisite tenderness on the lateral deltoid region.,0.9614,The patient has some tenderness over the medial deltoid region.,1,,entailment
14,The patient's ankle has exquisite tenderness on the medial deltoid region.,0.9752,The patient has some tenderness over the medial deltoid region.,1,,entailment
15,The patient's skin is intact.,1.0,The patient's skin is intact.,1,,entailment
16,The patient has brisk capillary refill.,1.0,The patient has brisk capillary refill.,1,,entailment
17,There is no malalignment of the patient's ankle.,0.9748,The patient's ankle has no horrible malalignment.,1,,entailment
18,The patient has a displaced lateral malleolus fracture.,0.9569,The doctor diagnosed the patient with a lateral malleolar fracture.,1,,entailment
19,The displaced lateral malleolus fracture is at the Weber C level.,0.9749,The x-ray shows a displaced lateral malleolus at the Weber C level.,1,,entailment
20,There is no evidence of medial malleolar fracture.,0.9858,There is no evidence of medial or posterior malleolar fractures.,1,,entailment
21,There is no evidence of posterior malleolar fracture.,0.989,There is no evidence of medial or posterior malleolar fractures.,1,,entailment
22,The patient requires surgical intervention.,0.9398,The doctor recommends surgery for the patient.,1,,entailment
23,The patient has a lateral malleolar fracture.,0.973,The doctor diagnosed the patient with a lateral malleolar fracture.,1,,entailment
24,I prescribed meloxicam.,0.9754,The doctor prescribed meloxicam for the patient.,1,,entailment
25,The meloxicam is prescribed to reduce swelling.,0.9858,Meloxicam is for swelling.,1,,entailment
26,The patient was instructed to ice the ankle.,0.9742,The patient should ice his ankle.,1,,entailment
27,The patient was instructed to elevate the ankle regularly.,0.9802,The doctor told the patient to elevate his ankle regularly.,1,,entailment
28,The patient was recommended to use crutches.,0.9828,The doctor ordered the patient to use crutches.,1,,entailment
29,The patient should avoid putting weight on the ankle.,0.9341,The patient should keep his ankle elevated.,1,,entailment
30,The patient can continue coaching his son's basketball team.,0.8686,The patient volunteered to coach starting in April.,0,fabrication,neutral
31,The patient will be out for approximately three months.,0.9993,The patient will be out for about three months.,1,,entailment
32,I will follow up with the patient.,0.8905,The patient will be out for about three months.,0,fabrication,neutral
33,I will assess the patient's progress.,0.8973,The patient will be out for about three months.,0,fabrication,neutral
34,I will adjust the patient's treatment plan as necessary.,0.9074,The doctor recommends surgery for the patient.,0,fabrication,neutral
